sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_rank,curve_rank,blend_rank_lin,curve_rank_lin,blend_tail,curve_tail
6130,Devin Singletary,RB,109.7,145.81266861812148,148.18488149949144,147.23599634694347,178.602,86.1,15,2023->2024,146.98616518404205,147.76849622798912,142.14113658308526,139.69344855972778,142.14113658308526,139.69344855972776
8130,Trey McBride,TE,58.9,134.09218157858936,148.45592119103907,139.11949044294676,158.96699999999998,188.3,16,2023->2024,138.67861722615444,147.19628342877536,138.67861722615444,147.19628342877533,138.67861722615444,147.19628342877536
8121,Romeo Doubs,WR,100.0,139.57918459193561,148.76910805903518,146.93112336561526,148.835,109.1,13,2023->2024,148.03671401463822,150.15109637031387,147.27247526944998,149.19579793882855,147.27247526945,149.1957979388286
11604,Brock Bowers,TE,108.1,,124.09218505672519,124.09218505672519,121.176,206.70000000000002,17,2023->2024,123.6970388223924,123.6970388223924,123.69703882239234,123.69703882239234,123.6970388223924,123.6970388223924
4035,Alvin Kamara,RB,47.4,248.1607966489567,176.1858963810081,204.97585648818756,222.05400000000003,231.3,14,2023->2024,206.10195624513742,178.0627293092579,213.4424394587129,190.29686799855037,213.44243945871284,190.29686799855028
8167,Christian Watson,WR,82.8,160.13245485503222,155.15791549252447,156.15282336502605,146.251,90.8,14,2023->2024,155.60622374827125,154.474665971581,156.41175684809943,155.48158234636622,156.41175684809946,155.48158234636628
9753,Zach Charbonnet,RB,114.6,109.45025479738958,146.72669890895918,122.49701023643894,98.787,165.9,17,2023->2024,121.7689669354273,144.64657519178306,117.51644997592423,132.49652673606005,117.51644997592422,132.49652673606
9997,Zay Flowers,WR,56.9,166.12626031665812,167.85593251895222,167.5099980784934,174.556,172.5,17,2023->2024,164.32794981153336,163.87837218525215,167.5065747988694,167.85165341942223,167.5065747988694,167.85165341942223
8148,Jameson Williams,WR,99.9,90.6372513654231,148.80297439376073,137.1698297880932,139.077,183.20000000000002,15,2023->2024,138.90752286097083,150.97509073485776,138.46860326068366,150.42644123449884,138.46860326068378,150.42644123449892
3164,Ezekiel Elliott,RB,131.2,144.79154961652586,142.212675781306,143.24422531539395,137.326,51.5,15,2023->2024,141.86157218480508,139.90825389699125,130.29480616361334,120.63031052833833,130.29480616361332,120.6303105283383
2374,Tyler Lockett,WR,111.9,159.56772118973578,144.9632363797588,147.88413334175422,149.464,96.5,17,2023->2024,149.53947964503735,147.03241925886275,147.42448002032953,144.38866972797797,147.4244800203296,144.38866972797808
96,Aaron Rodgers,QB,116.4,,265.61442997927065,265.61442997927065,257.32559999999995,267.58,17,2023->2024,267.3835552062954,267.3835552062954,267.38355520629545,267.38355520629545,267.38355520629534,267.38355520629534
4663,Austin Ekeler,RB,88.7,201.81664230622633,155.27548882360855,173.89195021665566,147.57700000000003,114.8,12,2023->2024,174.38799685986962,156.10223322896516,174.79264240821067,156.77664247620027,174.79264240821067,156.7766424762002
6770,Joe Burrow,QB,81.0,252.69731545993238,282.0517137059291,265.9067946706309,333.2136,381.82,17,2023->2024,264.20053685067023,278.2600296615721,264.2005368506703,278.26002966157216,264.20053685067023,278.2600296615721
9221,Jahmyr Gibbs,RB,8.6,225.7216052774968,233.1424775421476,228.31891057012456,240.448,336.90000000000003,17,2023->2024,232.01479640168765,243.70215134661356,230.76349215066153,240.12699634368172,230.7634921506615,240.12699634368164
11635,Ladd McConkey,WR,88.5,,152.90440901388695,152.90440901388695,137.309,199.9,16,2023->2024,153.56722063506908,153.56722063506908,154.1966019031038,154.1966019031038,154.1966019031039,154.1966019031039
3163,Jared Goff,QB,92.3,277.9042987107631,276.13134623566896,277.2837653444801,324.7136,335.96000000000004,17,2023->2024,276.3315882710999,273.4108403117255,276.3315882711,273.4108403117256,276.3315882710999,273.4108403117255
9486,Dontayvion Wicks,WR,158.9,100.44536953862183,133.09328606427283,126.56370275914264,109.07200000000002,91.0,17,2023->2024,131.3166489152592,139.03446875941856,124.77032802863422,130.85156765113732,124.77032802863434,130.85156765113746
11575,Ray Davis,RB,162.1,,135.15540182594492,135.15540182594492,79.22,107.60000000000001,17,2023->2024,134.84697582366593,134.84697582366593,106.56373597002006,106.56373597002006,106.54355428439949,106.54355428439949
8139,Zamir White,RB,64.8,93.33813612595146,165.75189725926154,136.7863928059375,155.737,26.3,8,2023->2024,137.23622811052797,166.5016227669123,141.9941521278276,174.4314961290783,141.9941521278275,174.43149612907823
7611,Rhamondre Stevenson,RB,61.9,160.70940011766106,167.27972095906998,164.6515926225064,151.674,159.4,15,2023->2024,165.21655017495956,168.22131687982525,170.49479707319102,177.01839504354436,170.49479707319097,177.01839504354425
4018,Joe Mixon,RB,28.4,237.78084678564088,193.27871287494997,211.07956643922634,210.44299999999998,222.5,14,2023->2024,209.66880088586953,190.9274369526886,217.75955302351022,204.4120238487565,217.75955302351016,204.4120238487564
8228,Jaylen Warren,RB,82.5,158.08624544944138,157.69347548372872,157.94877596144192,144.31300000000002,105.10000000000001,15,2023->2024,158.84327404537174,160.24918429495668,160.24609235047623,164.25723659525522,160.24609235047618,164.2572365952551
