sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_gt,lines_gt
9488,Jaxon Smith-Njigba,WR,94.7,115.35565093796944,150.61241720560972,143.56106395208167,147.016,203.0,17,2023->2024,139.63912345572467,142.99967420706162
4033,David Njoku,TE,102.9,150.90006024799075,126.0702464792829,142.20962542894299,142.664,116.5,11,2023->2024,144.45610680792842,144.91765912106783
8151,Kenneth Walker,RB,27.1,176.44246984476797,194.84224142295886,182.8823898971348,196.18,158.20000000000002,11,2023->2024,176.29735942321346,189.11616362351504
4082,Curtis Samuel,WR,112.8,128.4974122119035,144.69207819752532,141.45314500040098,131.206,48.2,14,2023->2024,141.45314500040098,131.206
10236,Dalton Kincaid,TE,67.0,112.6312693826767,143.2859214893711,123.36039762001974,164.22,78.80000000000001,13,2023->2024,126.929340900955,168.97105363554755
4988,Nick Chubb,RB,57.8,137.5355126459058,169.56656019399725,151.94948404254694,,60.8,8,2023->2024,146.4782520476042,
6804,Jordan Love,QB,78.7,295.5609358260646,283.3575992152733,288.23893385958985,312.3852,244.86,15,2023->2024,312.3736853516286,338.541760707595
7526,Jaylen Waddle,WR,30.9,177.93790423946524,188.5223158950499,186.40543356393297,199.614,120.6,15,2023->2024,198.83708146878374,212.92654629993268
7670,Joshua Palmer,WR,122.5,141.15275072557313,141.89968251106137,141.75029615396372,148.767,87.9,15,2023->2024,141.75029615396372,148.767
5001,Dalton Schultz,TE,143.7,124.73876993554417,112.67012935141656,120.51474573109951,124.729,91.7,17,2023->2024,126.34834238214142,130.76659043985637
7528,Najee Harris,RB,55.9,174.00648716522034,170.68190607336976,172.84288378307264,161.02400000000003,186.6,17,2023->2024,166.6193449417869,155.22602268994234
8131,Isaiah Likely,TE,166.4,93.56330802703185,106.78531769873243,98.19101141212704,76.058,102.7,15,2023->2024,102.94401281341852,79.73963822106002
2449,Stefon Diggs,WR,44.2,198.68350371201774,176.40529384385644,180.8609358174887,194.42900000000003,98.42,8,2023->2024,192.92281315033844,207.39575115247234
9756,Jordan Addison,WR,127.3,165.60421282328406,140.59866477264933,145.59977438277627,171.836,181.0,15,2023->2024,145.59977438277627,171.836
10232,Michael Wilson,WR,165.8,122.11896777264712,131.65444394634818,129.74734871160797,115.36200000000001,101.0,16,2023->2024,129.74734871160797,115.36200000000001
1373,Geno Smith,QB,159.4,259.61979897236455,251.36219702751683,256.7296382916678,284.5766,281.0,17,2023->2024,234.38358432236987,259.80671326501096
2197,Brandin Cooks,WR,117.7,144.48804963211902,143.25271120934303,143.49977889389822,126.565,56.6,10,2023->2024,143.49977889389822,126.565
5892,David Montgomery,RB,51.1,214.70792486274792,173.67779039530518,200.34737779914295,190.519,203.72,14,2023->2024,193.13348700889438,183.65899876332173
5947,Jakobi Meyers,WR,160.4,174.73215761167324,132.77524991256763,141.16663145238877,133.1168,174.5,15,2023->2024,141.16663145238877,133.1168
11560,Caleb Williams,QB,112.9,,266.9984739076649,266.9984739076649,319.4674,260.54,17,2023->2024,243.75860823667233,291.66057641182925
4017,Deshaun Watson,QB,159.0,241.8936998216842,251.4761011163136,246.20578040426741,277.94320000000005,79.72,7,2023->2024,224.7757355793827,253.75069231398368
9224,Chase Brown,RB,93.3,74.98576703611648,153.58833396161214,110.35692215258952,140.43699999999998,228.0,16,2023->2024,104.7007900808623,133.2391713159158
4381,Taysom Hill,TE,129.9,117.75851851896864,116.72113293555715,117.13608716892175,99.9804,91.84,8,2023->2024,122.80613759867957,104.82001794941846
8138,James Cook III,RB,32.0,190.0330417784207,189.2962051203029,189.77514894807948,193.01800000000003,250.70000000000002,16,2023->2024,182.9419314922109,186.06801748538908
5859,A.J. Brown,WR,11.2,211.64559885499096,222.87412113504254,220.62841667903226,240.65200000000002,183.4,13,2023->2024,232.46967897176,253.56794027715443
