season,week,game_id,team,player_id,qb_rush,rush_in5,rush_far,pass_ez,pass_rz,pass_far
2025,6,2025_06_NE_NO,NO,00-0038551,0,0,8,0,0,1
2025,6,2025_06_NE_NO,NO,00-0039376,4,0,0,0,0,0
2025,6,2025_06_PHI_NYG,NYG,00-0035250,0,0,3,0,0,0
2025,6,2025_06_PHI_NYG,NYG,00-0035406,0,0,0,2,0,6
2025,6,2025_06_PHI_NYG,NYG,00-0038117,0,0,0,0,1,6
2025,6,2025_06_PHI_NYG,NYG,00-0038938,0,0,0,0,0,5
2025,6,2025_06_PHI_NYG,NYG,00-0039384,0,0,4,0,0,0
2025,6,2025_06_PHI_NYG,NYG,00-0039847,0,0,0,0,0,4
2025,6,2025_06_PHI_NYG,NYG,00-0040691,10,0,0,0,0,0
2025,6,2025_06_PHI_NYG,NYG,00-0040715,0,3,16,0,0,2
2025,6,2025_06_PHI_NYG,PHI,00-0034351,0,0,0,0,2,9
2025,6,2025_06_PHI_NYG,PHI,00-0034844,0,1,11,1,0,2
2025,6,2025_06_PHI_NYG,PHI,00-0035676,0,0,0,0,2,7
2025,6,2025_06_PHI_NYG,PHI,00-0036265,0,0,1,0,0,2
2025,6,2025_06_PHI_NYG,PHI,00-0036389,7,0,0,0,0,0
2025,6,2025_06_PHI_NYG,PHI,00-0036912,0,0,0,0,1,4
2025,6,2025_06_PHI_NYG,PHI,00-0037741,0,0,0,0,1,1
2025,6,2025_06_SEA_JAX,JAX,00-0033246,0,0,0,0,0,2
2025,6,2025_06_SEA_JAX,JAX,00-0033375,0,0,0,0,0,1
2025,6,2025_06_SEA_JAX,JAX,00-0036626,0,0,1,0,0,5
2025,6,2025_06_SEA_JAX,JAX,00-0036971,2,0,0,0,0,0
2025,6,2025_06_SEA_JAX,JAX,00-0036973,0,0,12,0,0,5
2025,6,2025_06_SEA_JAX,JAX,00-0037004,0,0,0,0,0,3
2025,6,2025_06_SEA_JAX,JAX,00-0038606,0,0,0,0,0,4
2025,6,2025_06_SEA_JAX,JAX,00-0039893,0,0,0,0,0,10
2025,6,2025_06_SEA_JAX,JAX,00-0040238,0,0,1,0,0,2
2025,6,2025_06_SEA_JAX,JAX,00-0040718,0,0,0,0,0,7
2025,6,2025_06_SEA_JAX,JAX,00-0040719,0,0,2,0,0,3
2025,6,2025_06_SEA_JAX,SEA,00-0033908,0,0,0,1,0,2
2025,6,2025_06_SEA_JAX,SEA,00-0034869,1,0,0,0,0,0
2025,6,2025_06_SEA_JAX,SEA,00-0038134,0,0,10,0,0,1
2025,6,2025_06_SEA_JAX,SEA,00-0038543,0,0,0,0,0,13
2025,6,2025_06_SEA_JAX,SEA,00-0039165,0,2,10,0,0,1
2025,6,2025_06_SEA_JAX,SEA,00-0039793,0,0,0,0,0,3
2025,6,2025_06_SEA_JAX,SEA,00-0040648,0,0,0,0,0,1
2025,6,2025_06_SEA_JAX,SEA,00-0040739,0,0,0,0,0,2
2025,6,2025_06_SF_TB,SF,00-0029892,0,0,0,0,0,1
2025,6,2025_06_SF_TB,SF,00-0032775,0,0,0,0,0,3
2025,6,2025_06_SF_TB,SF,00-0033280,0,1,16,0,1,7
2025,6,2025_06_SF_TB,SF,00-0033307,0,0,0,0,1,8
2025,6,2025_06_SF_TB,SF,00-0034272,0,0,0,0,0,3
2025,6,2025_06_SF_TB,SF,00-0036259,0,0,0,0,0,3
2025,6,2025_06_SF_TB,SF,00-0036972,5,0,0,0,0,0
2025,6,2025_06_SF_TB,SF,00-0037112,0,0,0,0,0,7
2025,6,2025_06_SF_TB,SF,00-0037746,0,0,0,0,1,2
2025,6,2025_06_SF_TB,TB,00-0032385,0,0,0,0,0,3
2025,6,2025_06_SF_TB,TB,00-0034855,2,0,0,0,0,0
2025,6,2025_06_SF_TB,TB,00-0037256,0,1,16,0,1,2
2025,6,2025_06_SF_TB,TB,00-0038129,0,0,0,0,0,6
2025,6,2025_06_SF_TB,TB,00-0038951,0,0,6,0,0,0
2025,6,2025_06_SF_TB,TB,00-0039589,0,0,0,0,0,4
2025,6,2025_06_SF_TB,TB,00-0040129,0,0,0,0,0,4
2025,6,2025_06_SF_TB,TB,00-0040237,0,0,0,0,0,3
2025,6,2025_06_TEN_LV,LV,00-0030565,1,0,0,0,0,0
2025,6,2025_06_TEN_LV,LV,00-0031687,0,0,5,0,0,0
2025,6,2025_06_TEN_LV,LV,00-0034365,0,0,0,0,0,1
2025,6,2025_06_TEN_LV,LV,00-0034678,0,0,0,1,0,0
2025,6,2025_06_TEN_LV,LV,00-0034960,0,0,0,0,1,3
2025,6,2025_06_TEN_LV,LV,00-0038563,0,0,0,0,1,4
2025,6,2025_06_TEN_LV,LV,00-0039066,0,0,0,0,1,6
2025,6,2025_06_TEN_LV,LV,00-0040122,0,2,21,0,0,4
2025,6,2025_06_TEN_LV,LV,00-0040729,0,0,0,0,0,1
2025,6,2025_06_TEN_LV,TEN,00-0032211,0,0,0,0,0,3
2025,6,2025_06_TEN_LV,TEN,00-0034837,0,0,0,0,0,1
2025,6,2025_06_TEN_LV,TEN,00-0035261,0,0,10,0,0,2
2025,6,2025_06_TEN_LV,TEN,00-0036415,0,0,0,0,1,5
2025,6,2025_06_TEN_LV,TEN,00-0037809,0,0,0,0,1,5
2025,6,2025_06_TEN_LV,TEN,00-0039032,0,0,5,0,1,3
2025,6,2025_06_TEN_LV,TEN,00-0039648,0,0,0,1,0,0
2025,6,2025_06_TEN_LV,TEN,00-0040170,0,0,0,0,0,5
2025,6,2025_06_TEN_LV,TEN,00-0040584,0,0,0,1,0,2
2025,6,2025_06_TEN_LV,TEN,00-0040705,0,0,0,0,0,3
2025,7,2025_07_ATL_SF,ATL,00-0036309,0,0,0,0,0,5
2025,7,2025_07_ATL_SF,ATL,00-0036429,0,0,0,0,0,1
2025,7,2025_07_ATL_SF,ATL,00-0036970,0,0,0,0,0,10
2025,7,2025_07_ATL_SF,ATL,00-0037238,0,0,0,0,0,10
2025,7,2025_07_ATL_SF,ATL,00-0037263,0,0,4,0,0,0
2025,7,2025_07_ATL_SF,ATL,00-0038542,0,0,14,0,1,7
2025,7,2025_07_ATL_SF,ATL,00-0039394,0,0,0,0,0,2
2025,7,2025_07_ATL_SF,ATL,00-0039917,2,0,0,0,0,0
2025,7,2025_07_ATL_SF,SF,00-0029892,0,0,1,0,0,1
2025,7,2025_07_ATL_SF,SF,00-0032775,0,0,0,0,0,1
2025,7,2025_07_ATL_SF,SF,00-0033280,0,2,22,0,1,7
2025,7,2025_07_ATL_SF,SF,00-0033288,0,0,0,0,0,2
2025,7,2025_07_ATL_SF,SF,00-0033307,0,0,0,0,0,2
2025,7,2025_07_ATL_SF,SF,00-0036259,0,0,0,0,0,7
2025,7,2025_07_ATL_SF,SF,00-0036887,0,0,0,0,0,1
2025,7,2025_07_ATL_SF,SF,00-0036972,3,0,0,0,0,0
2025,7,2025_07_ATL_SF,SF,00-0037746,0,0,9,0,0,0
2025,7,2025_07_ATL_SF,SF,00-0038090,0,0,0,0,0,1
2025,7,2025_07_ATL_SF,SF,00-0040245,0,0,0,0,0,1
2025,7,2025_07_CAR_NYJ,CAR,00-0036139,0,0,17,0,0,2
2025,7,2025_07_CAR_NYJ,CAR,00-0036555,0,0,14,0,0,3
2025,7,2025_07_CAR_NYJ,CAR,00-0037005,0,0,0,0,0,1
2025,7,2025_07_CAR_NYJ,CAR,00-0039150,2,0,0,0,0,0
2025,7,2025_07_CAR_NYJ,CAR,00-0039342,0,0,0,2,1,8
2025,7,2025_07_CAR_NYJ,CAR,00-0039356,0,0,0,1,0,1
2025,7,2025_07_CAR_NYJ,CAR,00-0039491,0,0,0,0,0,2
2025,7,2025_07_CAR_NYJ,CAR,00-0040124,0,0,0,0,0,5
2025,7,2025_07_CAR_NYJ,CAR,00-0040187,0,0,0,0,1,2
2025,7,2025_07_CAR_NYJ,CAR,00-0040218,0,0,1,0,0,2
2025,7,2025_07_CAR_NYJ,NYJ,00-0028118,3,0,0,0,0,0
2025,7,2025_07_CAR_NYJ,NYJ,00-0033943,0,0,0,0,0,9
2025,7,2025_07_CAR_NYJ,NYJ,00-0034521,0,0,0,0,0,3
2025,7,2025_07_CAR_NYJ,NYJ,00-0036427,0,0,0,0,0,3
2025,7,2025_07_CAR_NYJ,NYJ,00-0036945,4,0,0,0,0,0
2025,7,2025_07_CAR_NYJ,NYJ,00-0037805,0,0,0,0,0,1
2025,7,2025_07_CAR_NYJ,NYJ,00-0038120,0,0,11,0,0,3
2025,7,2025_07_CAR_NYJ,NYJ,00-0039798,0,0,2,0,0,4
2025,7,2025_07_CAR_NYJ,NYJ,00-0040582,0,0,0,0,0,3
2025,7,2025_07_CAR_NYJ,NYJ,00-0040736,0,0,0,0,0,5
2025,7,2025_07_GB_ARI,ARI,00-0033119,6,0,0,0,0,0
2025,7,2025_07_GB_ARI,ARI,00-0033891,0,0,0,0,0,2
2025,7,2025_07_GB_ARI,ARI,00-0035500,0,0,0,0,0,2
2025,7,2025_07_GB_ARI,ARI,00-0035628,0,0,1,0,0,0
2025,7,2025_07_GB_ARI,ARI,00-0036924,0,0,7,0,0,2
2025,7,2025_07_GB_ARI,ARI,00-0037157,0,0,14,0,1,3
2025,7,2025_07_GB_ARI,ARI,00-0037744,0,0,0,0,3,10
2025,7,2025_07_GB_ARI,ARI,00-0038559,0,0,0,0,1,3
2025,7,2025_07_GB_ARI,ARI,00-0039041,0,0,0,0,0,1
2025,7,2025_07_GB_ARI,ARI,00-0039849,0,0,0,0,0,6
2025,7,2025_07_GB_ARI,GB,00-0035700,0,1,12,0,0,1
2025,7,2025_07_GB_ARI,GB,00-0036264,3,0,0,0,0,0
2025,7,2025_07_GB_ARI,GB,00-0037306,0,0,0,0,0,1
2025,7,2025_07_GB_ARI,GB,00-0037816,0,0,0,0,0,8
2025,7,2025_07_GB_ARI,GB,00-0038393,0,0,0,1,0,1
2025,7,2025_07_GB_ARI,GB,00-0038685,0,0,0,0,1,0
2025,7,2025_07_GB_ARI,GB,00-0038797,0,0,6,0,0,1
2025,7,2025_07_GB_ARI,GB,00-0038996,0,0,0,0,2,8
2025,7,2025_07_GB_ARI,GB,00-0040667,0,0,0,0,0,4
2025,7,2025_07_HOU_SEA,HOU,00-0033854,0,0,0,0,0,1
2025,7,2025_07_HOU_SEA,HOU,00-0034383,0,0,0,0,0,10
2025,7,2025_07_HOU_SEA,HOU,00-0034419,0,0,0,0,1,2
2025,7,2025_07_HOU_SEA,HOU,00-0034791,0,0,5,0,1,2
2025,7,2025_07_HOU_SEA,HOU,00-0036554,0,0,0,0,0,10
2025,7,2025_07_HOU_SEA,HOU,00-0038618,0,0,0,1,0,3
2025,7,2025_07_HOU_SEA,HOU,00-0039163,2,0,0,0,0,0
2025,7,2025_07_HOU_SEA,HOU,00-0040130,0,0,0,1,0,2
2025,7,2025_07_HOU_SEA,HOU,00-0040138,0,0,0,0,1,6
2025,7,2025_07_HOU_SEA,HOU,00-0040583,0,2,8,2,0,3
2025,7,2025_07_HOU_SEA,SEA,00-0033908,0,0,0,0,0,1
2025,7,2025_07_HOU_SEA,SEA,00-0034869,1,0,0,0,0,0
2025,7,2025_07_HOU_SEA,SEA,00-0038134,0,0,17,0,0,0
2025,7,2025_07_HOU_SEA,SEA,00-0038543,0,0,0,1,0,13
2025,7,2025_07_HOU_SEA,SEA,00-0038752,0,0,0,0,0,1
2025,7,2025_07_HOU_SEA,SEA,00-0039165,0,2,10,0,1,1
2025,7,2025_07_HOU_SEA,SEA,00-0039793,0,0,1,0,0,3
2025,7,2025_07_HOU_SEA,SEA,00-0040648,0,0,0,1,0,2
2025,7,2025_07_HOU_SEA,SEA,00-0040739,0,0,0,0,2,3
2025,7,2025_07_IND_LAC,IND,00-0032104,0,0,2,0,1,0
2025,7,2025_07_IND_LAC,IND,00-0033217,0,0,0,0,1,1
2025,7,2025_07_IND_LAC,IND,00-0035710,2,0,0,0,0,0
2025,7,2025_07_IND_LAC,IND,00-0036223,0,0,16,0,0,3
2025,7,2025_07_IND_LAC,IND,00-0036252,0,0,0,0,2,7
2025,7,2025_07_IND_LAC,IND,00-0037664,0,0,0,0,0,10
2025,7,2025_07_IND_LAC,IND,00-0039816,0,0,0,0,0,1
2025,7,2025_07_IND_LAC,IND,00-0039890,0,0,0,0,0,1
2025,7,2025_07_IND_LAC,IND,00-0040128,0,0,0,2,0,3
2025,7,2025_07_IND_LAC,LAC,00-0030279,0,0,0,2,0,12
2025,7,2025_07_IND_LAC,LAC,00-0034159,0,0,0,0,0,1
2025,7,2025_07_IND_LAC,LAC,00-0036355,6,0,0,0,0,0
2025,7,2025_07_IND_LAC,LAC,00-0037617,0,0,1,0,0,2
2025,7,2025_07_IND_LAC,LAC,00-0038544,0,0,0,2,0,4
2025,7,2025_07_IND_LAC,LAC,00-0039391,0,0,9,0,2,3
2025,7,2025_07_IND_LAC,LAC,00-0039915,0,0,0,1,2,12
2025,7,2025_07_IND_LAC,LAC,00-0040189,0,0,0,0,2,7
2025,7,2025_07_IND_LAC,LAC,00-0040727,0,0,0,0,0,2
2025,7,2025_07_LA_JAX,JAX,00-0033246,0,0,0,0,0,4
2025,7,2025_07_LA_JAX,JAX,00-0033375,0,0,0,0,0,1
2025,7,2025_07_LA_JAX,JAX,00-0036626,0,0,0,1,0,3
2025,7,2025_07_LA_JAX,JAX,00-0036971,2,0,0,0,0,0
2025,7,2025_07_LA_JAX,JAX,00-0036973,0,0,8,0,0,3
2025,7,2025_07_LA_JAX,JAX,00-0037004,0,0,0,0,0,3
2025,7,2025_07_LA_JAX,JAX,00-0038606,0,0,3,0,0,10
2025,7,2025_07_LA_JAX,JAX,00-0039893,0,0,0,0,0,7
2025,7,2025_07_LA_JAX,JAX,00-0040238,0,0,0,0,1,0
2025,7,2025_07_LA_JAX,JAX,00-0040718,0,0,1,1,1,12
2025,7,2025_07_LA_JAX,JAX,00-0040719,0,0,5,0,0,0
2025,7,2025_07_LA_JAX,LA,00-0026498,1,0,0,0,0,0
2025,7,2025_07_LA_JAX,LA,00-0031381,0,0,0,3,1,4
2025,7,2025_07_LA_JAX,LA,00-0033110,0,0,0,0,1,5
2025,7,2025_07_LA_JAX,LA,00-0036244,0,0,0,0,1,2
2025,7,2025_07_LA_JAX,LA,00-0037840,0,2,10,0,1,2
2025,7,2025_07_LA_JAX,LA,00-0038359,0,0,0,0,1,2
2025,7,2025_07_LA_JAX,LA,00-0039074,0,0,0,0,0,1
2025,7,2025_07_LA_JAX,LA,00-0039738,0,1,11,0,0,1
2025,7,2025_07_LA_JAX,LA,00-0039751,0,0,0,0,0,4
2025,7,2025_07_LA_JAX,LA,00-0040590,0,0,0,1,0,0
2025,7,2025_07_LA_JAX,LA,00-0040737,0,0,0,0,0,3
2025,7,2025_07_LV_KC,KC,00-0030506,0,0,0,0,0,3
2025,7,2025_07_LV_KC,KC,00-0033857,0,0,0,0,1,2
2025,7,2025_07_LV_KC,KC,00-0033873,4,0,0,0,0,0
2025,7,2025_07_LV_KC,KC,00-0033923,0,0,4,0,0,0
2025,7,2025_07_LV_KC,KC,00-0035662,0,0,0,1,1,2
2025,7,2025_07_LV_KC,KC,00-0036637,0,0,0,0,0,1
2025,7,2025_07_LV_KC,KC,00-0037197,0,0,15,0,0,2
2025,7,2025_07_LV_KC,KC,00-0038104,0,0,0,0,0,2
2025,7,2025_07_LV_KC,KC,00-0039067,0,0,0,1,3,6
2025,7,2025_07_LV_KC,KC,00-0039894,0,0,1,0,1,3
2025,7,2025_07_LV_KC,KC,00-0040078,0,1,13,0,1,4
2025,7,2025_07_LV_KC,LV,00-0030565,2,0,0,0,0,0
2025,7,2025_07_LV_KC,LV,00-0031687,0,0,0,0,0,1
2025,7,2025_07_LV_KC,LV,00-0038102,1,0,0,0,0,0
2025,7,2025_07_LV_KC,LV,00-0038563,0,0,0,0,0,6
2025,7,2025_07_LV_KC,LV,00-0039066,0,0,0,0,0,2
2025,7,2025_07_LV_KC,LV,00-0039407,0,0,2,0,0,1
2025,7,2025_07_LV_KC,LV,00-0040122,0,0,6,0,0,1
2025,7,2025_07_LV_KC,LV,00-0040488,0,0,0,0,0,1
2025,7,2025_07_LV_KC,LV,00-0040581,0,0,0,0,0,3
2025,7,2025_07_LV_KC,LV,00-0040729,0,0,0,0,0,2
2025,7,2025_07_MIA_CLE,CLE,00-0036407,0,0,0,0,1,3
2025,7,2025_07_MIA_CLE,CLE,00-0037267,0,0,1,0,1,1
2025,7,2025_07_MIA_CLE,CLE,00-0038710,0,0,0,0,0,1
2025,7,2025_07_MIA_CLE,CLE,00-0039379,0,0,0,0,0,2
2025,7,2025_07_MIA_CLE,CLE,00-0039920,0,0,0,0,0,2
2025,7,2025_07_MIA_CLE,CLE,00-0040162,0,0,3,0,0,1
2025,7,2025_07_MIA_CLE,CLE,00-0040259,0,0,0,0,0,1
2025,7,2025_07_MIA_CLE,CLE,00-0040663,0,0,0,0,0,5
2025,7,2025_07_MIA_CLE,CLE,00-0040704,3,0,0,0,0,0
2025,7,2025_07_MIA_CLE,CLE,00-0040784,0,3,22,0,0,0
2025,7,2025_07_MIA_CLE,MIA,00-0036182,0,0,0,0,0,4
2025,7,2025_07_MIA_CLE,MIA,00-0036212,3,0,0,0,0,0
2025,7,2025_07_MIA_CLE,MIA,00-0036613,0,0,0,0,0,4
2025,7,2025_07_MIA_CLE,MIA,00-0036620,0,0,0,0,0,2
2025,7,2025_07_MIA_CLE,MIA,00-0037348,0,0,0,0,0,3
2025,7,2025_07_MIA_CLE,MIA,00-0038720,0,0,0,0,0,2
2025,7,2025_07_MIA_CLE,MIA,00-0039040,0,0,13,0,0,5
2025,7,2025_07_MIA_CLE,MIA,00-0039880,0,0,0,0,1,7
2025,7,2025_07_MIA_CLE,MIA,00-0040198,0,0,5,0,0,2
2025,7,2025_07_MIA_CLE,MIA,00-0040234,1,0,0,0,0,0
2025,7,2025_07_NE_TEN,NE,00-0031588,0,0,0,0,1,6
2025,7,2025_07_NE_TEN,NE,00-0032392,0,0,0,1,0,1
2025,7,2025_07_NE_TEN,NE,00-0033090,0,0,0,0,0,5
2025,7,2025_07_NE_TEN,NE,00-0033555,0,0,1,0,0,2
2025,7,2025_07_NE_TEN,NE,00-0036875,0,1,17,0,1,1
2025,7,2025_07_NE_TEN,NE,00-0038608,0,0,0,0,0,2
2025,7,2025_07_NE_TEN,NE,00-0038621,0,0,0,0,1,2
2025,7,2025_07_NE_TEN,NE,00-0039757,0,0,5,0,0,0
2025,7,2025_07_NE_TEN,NE,00-0039851,8,0,0,0,0,0
2025,7,2025_07_NE_TEN,NE,00-0040131,0,0,0,0,0,1
2025,7,2025_07_NE_TEN,NE,00-0040734,0,0,2,0,0,0
2025,7,2025_07_NE_TEN,TEN,00-0032211,0,0,0,0,0,2
2025,7,2025_07_NE_TEN,TEN,00-0035261,0,0,6,0,0,6
2025,7,2025_07_NE_TEN,TEN,00-0036415,0,0,0,0,0,4
2025,7,2025_07_NE_TEN,TEN,00-0037809,0,0,0,0,0,2
2025,7,2025_07_NE_TEN,TEN,00-0039032,0,0,5,0,0,4
2025,7,2025_07_NE_TEN,TEN,00-0040170,0,0,0,0,0,5
2025,7,2025_07_NE_TEN,TEN,00-0040584,0,0,0,0,0,5
2025,7,2025_07_NE_TEN,TEN,00-0040705,0,0,1,0,0,4
2025,7,2025_07_NO_CHI,CHI,00-0034827,0,0,1,1,0,4
2025,7,2025_07_NO_CHI,CHI,00-0035208,0,0,1,0,2,1
2025,7,2025_07_NO_CHI,CHI,00-0036275,0,2,17,0,0,1
2025,7,2025_07_NO_CHI,CHI,00-0036290,0,0,0,0,0,1
2025,7,2025_07_NO_CHI,CHI,00-0039021,0,0,1,0,0,0
2025,7,2025_07_NO_CHI,CHI,00-0039918,2,0,0,0,0,0
2025,7,2025_07_NO_CHI,CHI,00-0039919,0,0,0,0,0,6
2025,7,2025_07_NO_CHI,CHI,00-0040126,0,0,0,0,1,3
2025,7,2025_07_NO_CHI,CHI,00-0040236,0,1,12,0,0,3
2025,7,2025_07_NO_CHI,CHI,00-0040735,0,0,1,0,0,2
2025,7,2025_07_NO_CHI,NO,00-0031236,0,0,0,0,0,1
2025,7,2025_07_NO_CHI,NO,00-0033357,0,0,2,0,0,2
2025,7,2025_07_NO_CHI,NO,00-0033906,0,0,11,0,0,3
2025,7,2025_07_NO_CHI,NO,00-0036040,0,0,0,0,0,7
2025,7,2025_07_NO_CHI,NO,00-0036741,0,0,0,0,0,1
2025,7,2025_07_NO_CHI,NO,00-0037239,0,0,0,1,0,6
2025,7,2025_07_NO_CHI,NO,00-0037545,0,0,0,0,1,8
2025,7,2025_07_NO_CHI,NO,00-0038551,0,0,1,0,0,0
2025,7,2025_07_NO_CHI,NO,00-0039376,2,0,0,0,0,0
2025,7,2025_07_NO_CHI,NO,00-0039623,0,0,0,0,0,1
2025,7,2025_07_NO_CHI,NO,00-0040202,0,0,1,0,0,0
2025,7,2025_07_NYG_DEN,DEN,00-0033538,0,0,0,1,0,0
2025,7,2025_07_NYG_DEN,DEN,00-0033881,0,0,0,0,0,8
2025,7,2025_07_NYG_DEN,DEN,00-0034348,0,0,0,1,1,8
2025,7,2025_07_NYG_DEN,DEN,00-0036158,0,1,13,0,0,1
2025,7,2025_07_NYG_DEN,DEN,00-0036727,0,0,0,0,1,0
2025,7,2025_07_NYG_DEN,DEN,00-0037085,0,0,0,0,1,1
2025,7,2025_07_NYG_DEN,DEN,00-0038783,0,0,0,0,0,3
2025,7,2025_07_NYG_DEN,DEN,00-0038976,0,0,1,0,1,6
2025,7,2025_07_NYG_DEN,DEN,00-0039732,5,0,0,0,0,0
2025,7,2025_07_NYG_DEN,DEN,00-0039868,0,0,0,2,2,6
2025,7,2025_07_NYG_DEN,DEN,00-0040134,0,0,0,0,1,3
2025,7,2025_07_NYG_DEN,DEN,00-0040730,0,0,4,0,2,0
2025,7,2025_07_NYG_DEN,NYG,00-0035250,0,0,2,0,0,0
2025,7,2025_07_NYG_DEN,NYG,00-0035406,0,0,0,0,0,2
2025,7,2025_07_NYG_DEN,NYG,00-0038115,0,0,0,1,0,3
2025,7,2025_07_NYG_DEN,NYG,00-0038117,0,0,0,0,0,12
2025,7,2025_07_NYG_DEN,NYG,00-0038938,0,0,0,0,0,1
2025,7,2025_07_NYG_DEN,NYG,00-0039384,0,0,9,0,0,0
2025,7,2025_07_NYG_DEN,NYG,00-0039847,0,0,0,0,0,7
2025,7,2025_07_NYG_DEN,NYG,00-0040432,0,0,0,0,0,1
2025,7,2025_07_NYG_DEN,NYG,00-0040691,5,0,0,0,0,0
2025,7,2025_07_NYG_DEN,NYG,00-0040715,0,0,16,0,1,5
2025,7,2025_07_PHI_MIN,MIN,00-0030035,0,0,0,0,0,2
2025,7,2025_07_PHI_MIN,MIN,00-0032918,0,0,0,0,0,1
2025,7,2025_07_PHI_MIN,MIN,00-0032950,4,0,0,0,0,0
2025,7,2025_07_PHI_MIN,MIN,00-0035229,0,0,0,1,2,6
2025,7,2025_07_PHI_MIN,MIN,00-0035249,0,0,0,0,1,0
2025,7,2025_07_PHI_MIN,MIN,00-0036322,0,0,0,1,1,8
2025,7,2025_07_PHI_MIN,MIN,00-0037291,0,0,0,2,0,2
2025,7,2025_07_PHI_MIN,MIN,00-0037525,0,1,14,0,0,0
2025,7,2025_07_PHI_MIN,MIN,00-0038440,0,1,3,0,0,1
2025,7,2025_07_PHI_MIN,MIN,00-0038994,0,0,0,1,3,8
2025,7,2025_07_PHI_MIN,PHI,00-0034351,0,0,0,0,0,3
2025,7,2025_07_PHI_MIN,PHI,00-0034844,0,0,18,0,0,1
2025,7,2025_07_PHI_MIN,PHI,00-0035676,0,0,0,0,0,6
2025,7,2025_07_PHI_MIN,PHI,00-0036389,3,0,0,0,0,0
2025,7,2025_07_PHI_MIN,PHI,00-0036912,0,0,0,0,0,11
2025,7,2025_07_PHI_MIN,PHI,00-0038555,0,0,1,0,0,1
2025,7,2025_07_PHI_MIN,PHI,00-0039746,0,0,0,0,0,1
2025,7,2025_07_PIT_CIN,CIN,00-0026158,2,0,0,0,0,0
2025,7,2025_07_PIT_CIN,CIN,00-0033526,0,0,7,0,0,0
2025,7,2025_07_PIT_CIN,CIN,00-0035644,0,0,0,1,0,3
2025,7,2025_07_PIT_CIN,CIN,00-0036410,0,0,0,1,1,8
2025,7,2025_07_PIT_CIN,CIN,00-0036900,0,0,0,2,1,20
2025,7,2025_07_PIT_CIN,CIN,00-0038597,0,0,11,0,1,3
2025,7,2025_07_PIT_CIN,CIN,00-0038619,0,0,0,0,1,3
2025,7,2025_07_PIT_CIN,PIT,00-0023459,1,0,0,0,0,0
2025,7,2025_07_PIT_CIN,PIT,00-0033858,0,0,0,1,1,4
2025,7,2025_07_PIT_CIN,PIT,00-0035298,0,0,0,0,0,1
2025,7,2025_07_PIT_CIN,PIT,00-0035640,0,0,0,0,1,4
2025,7,2025_07_PIT_CIN,PIT,00-0036894,0,0,0,1,1,4
2025,7,2025_07_PIT_CIN,PIT,00-0036919,0,0,3,0,0,2
2025,7,2025_07_PIT_CIN,PIT,00-0037228,0,1,15,0,0,5
2025,7,2025_07_PIT_CIN,PIT,00-0037304,0,0,0,1,0,0
2025,7,2025_07_PIT_CIN,PIT,00-0038558,0,0,0,1,2,2
2025,7,2025_07_PIT_CIN,PIT,00-0039739,0,0,0,0,0,2
2025,7,2025_07_TB_DET,DET,00-0032464,0,0,0,0,0,3
2025,7,2025_07_TB_DET,DET,00-0033106,2,0,0,0,0,0
2025,7,2025_07_TB_DET,DET,00-0035685,0,0,13,0,0,3
2025,7,2025_07_TB_DET,DET,00-0036754,0,0,0,0,0,3
2025,7,2025_07_TB_DET,DET,00-0036963,0,0,0,0,0,10
2025,7,2025_07_TB_DET,DET,00-0037240,0,0,0,0,0,2
2025,7,2025_07_TB_DET,DET,00-0039065,0,0,0,0,0,3
2025,7,2025_07_TB_DET,DET,00-0039139,0,1,16,0,0,3
2025,7,2025_07_TB_DET,DET,00-0040669,0,0,0,1,0,0
2025,7,2025_07_TB_DET,TB,00-0031408,0,0,0,0,0,4
2025,7,2025_07_TB_DET,TB,00-0032385,0,0,0,0,2,5
2025,7,2025_07_TB_DET,TB,00-0037256,0,0,10,1,0,5
2025,7,2025_07_TB_DET,TB,00-0038129,0,0,0,0,0,9
2025,7,2025_07_TB_DET,TB,00-0038824,0,0,0,0,0,1
2025,7,2025_07_TB_DET,TB,00-0038951,0,0,1,0,0,1
2025,7,2025_07_TB_DET,TB,00-0039589,0,0,0,0,0,1
2025,7,2025_07_TB_DET,TB,00-0040129,0,0,0,2,0,10
2025,7,2025_07_TB_DET,TB,00-0040237,0,0,0,1,0,8
2025,7,2025_07_WAS_DAL,DAL,00-0033077,3,0,0,0,0,0
2025,7,2025_07_WAS_DAL,DAL,00-0036358,0,0,0,0,0,8
2025,7,2025_07_WAS_DAL,DAL,00-0036997,0,1,18,0,1,3
2025,7,2025_07_WAS_DAL,DAL,00-0037247,0,0,0,0,0,6
2025,7,2025_07_WAS_DAL,DAL,00-0037666,0,0,0,0,0,2
2025,7,2025_07_WAS_DAL,DAL,00-0037801,0,0,0,0,0,1
2025,7,2025_07_WAS_DAL,DAL,00-0038041,0,0,0,1,2,4
2025,7,2025_07_WAS_DAL,DAL,00-0038738,0,0,0,0,1,0
2025,7,2025_07_WAS_DAL,DAL,00-0040586,0,0,7,0,0,1
2025,7,2025_07_WAS_DAL,WAS,00-0030061,0,0,0,1,0,6
2025,7,2025_07_WAS_DAL,WAS,00-0032268,2,0,0,0,0,0
2025,7,2025_07_WAS_DAL,WAS,00-0032398,0,0,0,0,0,5
2025,7,2025_07_WAS_DAL,WAS,00-0032688,0,0,0,0,0,4
